Unnamed: 0,life_expectancy,male_life_expectancy,female_life_expectancy,healthcare_spending,GDP_per_capita,obesity_prevalence,carbon_emissions,schooling,physicians,sanitation_mortality_rate,urban_population,rural_population,sanitation_population_perct,unemployment_perct,mobile_cell_subs,GINI_index
2954,71.32,67.312,75.542,373.70169067,2547.14352840369,49.7,1.48769091321501,24.492000579834,1.2467,,73.957,26.043,15.16005962,20.5200004577637,5.75492345,58.7
2955,71.502,67.545,75.66,403.09939575,2465.2858516059,50.3,1.47949658459443,25.347469329834,1.2721,,74.379,25.621,15.32835091,15.039999961853,8.196373426,57.5
2956,71.939,68.076,75.981,398.79968262,2421.58705506087,50.9,1.40332056883708,25.4306106567383,1.3031,,74.797,25.203,15.49542283,15.6300001144409,11.36250635,56.0
2957,72.361,68.622,76.252,418.98571777,2305.08305772858,51.5,1.36661377467152,,1.3338,,75.211,24.789,15.66127258,14.1899995803833,15.0671079,53.6
2958,72.695,69.032,76.495,448.68075562,2811.19787141394,52.1,1.34723491047339,28.1366291046143,1.3731,,75.62,24.38,15.82594802,13.7200002670288,24.97241422,55.0
2959,73.081,69.513,76.766,500.03945923,3448.98036486383,52.7,1.3651993392295,30.69215965271,1.4146,,76.024,23.976,15.98945568,11.8699998855591,51.75155503,53.9
2960,73.468,69.961,77.075,566.74676514,3778.52665981682,53.3,1.34875084783123,32.6994781494141,1.4521,,76.423,23.577,16.15180472,10.9630002975464,69.58309594,
2961,73.837,70.374,77.391,628.62506104,4760.98121037755,53.9,1.36653592992344,33.7499389648438,1.494,,76.816,23.184,16.31305899,10.25,78.37404023,
2962,74.295,70.933,77.731,689.51837158,5527.44995277183,54.5,1.36436315722078,36.0769500732422,1.545,,77.204,22.796,16.47317865,10.5200004577637,94.40706951,55.3
2963,74.742,71.487,78.054,742.59661865,5244.353266184,55.1,1.39933462260926,37.5189895629883,1.5999,,77.587,22.413,16.63217499,11.3199996948242,95.13853853,54.3
2964,75.033,71.817,78.301,751.30706787,6394.19870546282,55.6,1.41824009736167,39.4133186340332,1.6493,,77.964,22.036,16.79012145,10.9799995422363,99.24479163,54.6
2965,75.32,72.141,78.548,779.00866699,7392.45236079278,56.2,1.52508668273138,43.0323104858398,1.713,,78.335,21.665,16.94703883,10.1099996566772,101.9676509,53.5
2966,75.597,72.455,78.787,802.7008667,8101.82909177914,56.8,1.52241846358269,45.307300567627,1.774,,78.701,21.299,17.1028812,9.73999977111816,107.1729328,52.6
2967,75.827,72.725,78.972,884.24035645,8264.1268955859,57.4,1.66227165901137,48.7331085205078,1.8431,,79.061,20.939,17.25773154,9.05000019073486,108.7745797,52.6
2968,76.043,72.985,79.139,946.68365479,8164.71449537797,57.9,1.69673265510675,51.4163818359375,1.918,,79.415,20.585,17.41161543,8.56999969482422,118.5362158,52.6
2969,76.257,73.252,79.292,988.09460449,6228.4262990412,58.5,1.70268392374705,53.2821388244629,1.9742,,79.764,20.236,17.5644759,8.30000019073486,121.6634145,51.0
2970,76.471,73.519,79.44,1040.21240234,5938.46385585875,59.0,1.73602818684005,55.4842491149902,2.0335,0.8,80.108,19.892,17.71633204,8.6899995803833,123.2204667,50.6
2971,76.646,73.759,79.535,1088.16516113,6450.31958548124,,1.55092877480428,56.4340286254883,2.1064,,80.446,19.554,17.86728223,8.86999988555908,128.6822441,49.7
2972,76.748,73.842,79.66,1133.58605957,6782.03792033195,,1.59486288811298,55.3274917602539,2.1848,,80.778,19.222,18.01735351,9.10999965667725,130.9211763,50.4
2973,76.752,73.8,79.721,1204.29772949,6438.06018290435,,1.61474774997391,54.9765205383301,2.2522,,81.104,18.896,18.16657441,9.96000003814697,132.0713308,51.3
2974,74.769,71.537,78.136,,5307.21522798919,,,54.2392883300781,2.327,,81.425,18.575,18.31487836,15.039999961853,132.8719623,54.2
2975,,,,,6104.1367093039,,,,,,81.74,18.26,,13.8999996185303,145.6931676,
2976,39.694,39.345,40.018,,,,,,,,12.551,87.449,,,0.0,
2977,40.147,39.74,40.536,,,,,,,,13.348,86.652,,,,
2978,40.58,40.225,40.919,,,,,,,,14.189,85.811,,,,
2979,40.926,40.513,41.328,,,,,,,,15.074,84.926,,,,
2980,41.25,40.917,41.572,,,,,,,,16.004,83.996,,,,
2981,41.7,41.428,41.961,,,,,,,,16.978,83.022,,,0.0,
2982,42.147,41.733,42.56,,,,,,,,18.0,82.0,,,,
2983,42.754,42.104,43.42,,,,,,,,18.34,81.66,,,,
2984,43.462,42.519,44.445,,,,,,,,18.685,81.315,,,,
2985,44.158,42.935,45.453,,,,,,,,19.035,80.965,,,,
2986,44.863,43.394,46.439,,,,,,,,19.39,80.61,,,0.0,
2987,45.581,43.915,47.387,,,,,,,,19.75,80.25,,,,
2988,46.305,44.48,48.303,,,,,,,,20.115,79.885,,,,
2989,46.881,45.05,48.894,,,,,,,,20.484,79.516,,,,
2990,47.474,45.683,49.45,,,,,,,,20.859,79.141,,,,
2991,46.628,44.909,48.543,,,10.5,,,,,21.239,78.761,,,0.0,
2992,48.523,46.762,50.495,,,10.8,,,,,21.625,78.375,,,0.0,
2993,49.047,47.343,50.967,,,11.1,,,,,22.014,77.986,,,0.0,
2994,49.67,47.953,51.627,,,11.4,,,,,22.41,77.59,,,0.0,
2995,50.251,48.623,52.118,,,11.7,,,,,22.81,77.19,,,0.0,
2996,50.8,49.248,52.595,,646.360427468408,12.1,,,,,23.215,76.785,,,0.0,
2997,51.312,49.807,53.059,,580.941126762667,12.4,,,,,23.649,76.351,,,0.0,
2998,51.895,50.479,53.535,,530.204307825278,12.8,,,,,24.095,75.905,,,0.0,
2999,52.273,50.942,53.813,,538.056866810707,13.1,,,,,24.548,75.452,,,0.0,
3000,52.941,51.612,54.479,,505.10088495836,13.5,,,0.084,,25.006,74.994,,,0.0,
3001,53.482,52.219,54.943,,523.695133933109,13.9,,,,,25.469,74.531,,,0.0,
3002,54.029,52.803,55.446,,723.182695314399,14.3,,,,,25.938,74.062,,,0.0,
3003,54.368,53.28,55.628,,850.433172709029,14.7,,,,,26.413,73.587,,,0.0,
3004,54.95,53.947,56.117,,873.624688635952,15.1,,,0.163,,26.893,73.107,,,0.0,
3005,55.224,54.124,56.489,,813.846009486223,15.5,,,,,27.378,72.622,,,0.0,
3006,55.84,54.962,56.873,,996.527983557779,16.0,0.162368162850628,0.690100014209747,0.113,,27.869,72.131,,,0.0,
3007,56.194,55.362,57.177,,958.921211283824,16.4,0.158271852255487,,,,28.366,71.634,,5.22100019454956,0.0,
3008,56.733,55.807,57.815,,1009.71010160079,16.8,0.1545287975452,0.607529997825623,0.127,,28.435,71.565,,5.02099990844727,0.0,
3009,57.276,56.205,58.521,,977.47431156174,17.2,0.151084136597326,0.60698002576828,,,28.39,71.61,,5.04300022125244,0.0,
3010,57.694,56.639,58.922,,674.137341868309,17.6,0.14784213838869,,,,28.346,71.654,,5.09600019454956,0.0,
3011,58.015,56.819,59.397,,823.676594920386,18.0,0.165371258475277,,,,28.301,71.699,,4.95300006866455,0.0,
3012,58.344,57.123,59.751,,801.2612032526,18.4,0.16184896254815,0.843450009822845,,,28.257,71.743,,4.96400022506714,0.0,
3013,58.39,56.76,60.231,,721.62727921218,18.8,0.158405490334295,,0.074,,28.213,71.787,,4.86100006103516,0.0,
3014,58.407,56.898,60.117,,717.318190095199,19.1,0.174432464595055,,,,28.168,71.832,,4.84700012207031,0.0,
3015,58.781,57.267,60.495,,726.488888531733,19.5,0.189954088096907,1.37174999713898,,,28.124,71.876,,4.7960000038147,0.0,
3016,58.757,57.309,60.373,130.8059845,654.180409871714,19.9,0.186303697383178,1.45456004142761,,,28.08,71.92,,4.65799999237061,0.0,
3017,59.163,57.69,60.783,120.38670349,691.041940269345,20.3,0.200824842398141,,,,28.036,71.964,,4.7039999961853,0.0,
3018,59.056,57.579,60.656,124.98642731,761.947917471455,20.7,0.196763419540672,,,,27.992,72.008,,4.65999984741211,0.0,
3019,59.258,57.758,60.863,126.02633667,959.228921456815,21.1,0.245558031670051,3.10019993782043,,,27.947,72.053,,4.61600017547607,0.350797187,
3020,59.48,57.804,61.269,125.1783371,1090.42723486418,21.5,0.25810715569447,,0.1926,,27.903,72.097,,4.57000017166138,1.441614443,55.9
3021,59.604,57.895,61.431,123.16661072,1103.19533860778,21.9,0.253086398564602,,0.1897,,27.875,72.125,,4.91800022125244,2.619106673,
3022,59.875,58.217,61.645,117.74900055,1155.08573067909,22.4,0.281150669945885,,,,27.863,72.137,,5.27699995040894,6.098819498,
3023,60.102,58.333,61.999,113.32163239,1289.79480998582,22.8,0.178311197463368,4.13891983032227,,,27.867,72.133,,5.65700006484985,10.06710974,
3024,60.475,58.799,62.269,109.74679565,1454.65104425169,23.2,0.174750185718071,,,,27.886,72.114,,5.97200012207031,14.57432443,
3025,60.831,58.943,62.869,108.28463745,1409.10654368237,23.7,0.217901207633462,5.89785003662109,0.1901,,27.921,72.079,,6.33900022506714,19.08129738,
3026,61.123,59.324,63.06,112.46015167,1384.06327138579,24.1,0.259136863572276,5.78295993804932,,,27.973,72.027,,6.68599987030029,25.19389535,
3027,61.503,59.56,63.608,123.9135437,1526.83250550796,24.6,0.223856883763756,8.0080099105835,,,28.04,71.96,,7.03700017929077,32.30080439,
3028,61.834,60.011,63.801,129.94960022,1483.95137964493,25.1,0.233729158186029,8.68937969207764,0.1699,,28.123,71.877,,7.40700006484985,41.41555353,
3029,62.224,60.227,64.393,134.31213379,1595.98989563495,25.6,0.271664139640823,8.75743007659912,,,28.223,71.777,,7.73999977111816,49.68601299,
3030,62.516,60.633,64.55,142.14111328,1608.68786375537,26.1,0.237891333742141,8.99477958679199,,,28.338,71.662,,8.14000034332275,53.59551757,45.3
3031,62.896,60.811,65.163,124.66600037,1322.93669549676,26.6,0.260196979545524,,,,28.47,71.53,,8.14000034332275,58.17265028,
3032,63.237,61.288,65.341,133.24545288,1357.26626338776,27.1,0.294814479689838,,,50.7,28.619,71.381,,8.08199977874756,60.89111697,
3033,63.625,61.455,65.986,159.74142456,1414.586566491,,0.367616168273797,,,,28.784,71.216,,8.05599975585938,61.56441686,
3034,63.912,61.808,66.195,154.01242065,1531.33797185868,,0.386442081893423,,0.2643,,28.965,71.035,,8.04300022125244,64.26561932,
3035,64.068,62.009,66.306,168.64404297,1510.79735809965,,0.404558352293774,,,,29.164,70.836,,8.0629997253418,72.72164109,
3036,64.166,61.975,66.593,,1519.58682298786,,,,,,29.38,70.62,,9.0319995880127,96.95013186,
3037,,,,,1577.47102705052,,,,,,29.613,70.387,,8.97900009155273,103.8731734,
3038,40.857,39.663,41.96,,219.905826799928,,,,0.015,,22.3,77.7,,,0.0,
3039,40.239,38.641,41.743,,196.943209677235,,,,,,22.523,77.477,,,,
3040,40.342,38.848,41.747,,234.975860412729,,,,,,22.749,77.251,,,,
3041,40.604,39.058,42.061,,376.146484036002,,,,,,22.976,77.024,,,,
3042,40.052,38.17,41.863,,169.843799368041,,,,,,23.204,76.796,,,,
3043,40.704,38.884,42.45,,231.898320679457,,,,0.028,,23.434,76.566,,,0.0,
3044,42.053,40.902,43.121,,252.632168735168,,,,,,23.666,76.334,,,,
3045,42.31,41.04,43.498,,183.198578167346,,,,,,23.899,76.101,,,,
3046,42.705,41.547,43.785,,205.531296362967,,,,,,24.134,75.866,,,,
3047,42.976,41.759,44.116,,256.978162781283,,,,,,24.37,75.63,,,,
3048,43.284,42.075,44.419,,242.047912712006,,,,0.035,,24.608,75.392,,,0.0,
3049,43.656,42.514,44.725,,270.109753514682,,,0.664889991283417,,,24.847,75.153,,,,
3050,43.933,42.813,44.984,,290.207968754385,,,0.795279979705811,,,25.089,74.911,,,,
3051,44.096,42.934,45.19,,360.12964735356,,,0.837000012397766,,,25.331,74.669,,,,
3052,44.41,43.245,45.509,,427.511705376113,,,0.937619984149933,,,25.575,74.425,,,,
3053,44.471,43.367,45.513,,444.084055767518,9.0,,1.04614996910095,0.036,,25.821,74.179,,,0.0,
3054,44.656,43.625,45.627,,407.887410644411,9.2,,1.20071005821228,,,26.068,73.932,,,0.0,
3055,44.763,43.705,45.765,,508.91278974432,9.5,,1.20255994796753,,,26.317,73.683,,,0.0,
3056,44.537,43.439,45.584,,614.529604524039,9.7,,1.23556005954742,,,26.567,73.433,,,0.0,
3057,45.207,44.194,46.167,,581.730372993699,9.9,,1.25424003601074,0.073,,26.819,73.181,,,0.0,
3058,45.473,44.598,46.299,,538.960527480262,10.2,,1.14168000221252,,,27.072,72.928,,,0.0,
3059,45.72,44.837,46.555,,456.621754138716,10.4,,1.18122005462646,,,27.327,72.673,,,0.0,
3060,45.92,45.017,46.776,,483.771977217642,10.7,,1.36979997158051,,,27.583,72.417,,,0.0,
3061,46.181,45.362,46.955,,379.474099033988,11.0,,1.28996002674103,,,27.84,72.16,,,0.0,
3062,46.445,45.559,47.287,,262.977513851254,11.2,,1.47204005718231,,,28.1,71.9,,,0.0,
3063,46.624,45.817,47.389,,233.604892927194,11.5,,1.44230997562408,,,28.513,71.487,,,0.0,
3064,46.914,46.004,47.783,,255.172056280733,11.8,,1.4815000295639,,,28.93,71.07,,,0.0,
3065,47.336,46.52,48.112,,234.21041317559,12.1,,1.61427998542786,0.075,,29.35,70.65,,,0.0,
3066,47.768,46.656,48.843,,262.556631816199,12.4,,1.81274998188019,,,29.775,70.225,,,0.0,
3067,48.17,47.08,49.224,,259.056194001788,12.8,,2.04731011390686,,,30.202,69.798,,,0.0,
3068,48.601,47.324,49.85,,259.805597176304,13.1,0.0883639146114484,2.15049004554749,0.066,,30.633,69.367,,,0.0,
3069,48.948,47.688,50.181,,259.012234502366,13.4,0.0467807176979413,2.50273990631104,,,31.067,68.933,,3.03999996185303,0.0,
3070,49.244,47.819,50.652,,214.628406414051,13.8,0.0386097344218983,,,,31.506,68.494,,3.04299998283386,,
3071,49.551,47.838,51.27,,270.490603255768,14.2,0.0480030188340602,,,,31.946,68.054,,3.04999995231628,,
3072,49.884,48.219,51.554,,140.209682385332,14.5,0.0532376372751146,,,,32.39,67.61,,2.99300003051758,,
3073,50.411,48.522,52.333,,130.37625611201,14.9,0.0487457881964084,2.51231002807617,,,32.838,67.162,,2.96199989318848,0.019636928,
3074,49.307,47.075,51.621,,130.816496457864,15.3,0.051452094847109,,0.069,,33.289,66.711,,2.96399998664856,0.016319607,
3075,50.402,48.239,52.626,,135.888930484575,15.7,0.0506445489353289,,,,33.742,66.258,,2.98000001907349,0.019856233,
3076,49.696,46.498,53.144,,135.477400218295,16.1,0.0496780470356979,,,,34.199,65.801,,2.95300006866455,0.021788617,
3077,49.945,46.745,53.388,,99.7572508320882,16.5,0.0442541230126564,1.45589005947113,,,34.659,65.341,,2.95700001716614,0.025409066,
3078,51.781,49.78,53.81,6.93158865,392.626333784131,17.0,0.0335278379890439,,,,35.122,64.878,22.25010664,2.96099996566772,0.030853839,
3079,52.116,50.194,54.055,11.78079796,148.447123509623,17.4,0.0313331619788564,,,,35.587,64.413,21.82640657,2.92799997329712,0.29936142,
3080,52.333,50.372,54.312,11.72919846,168.944805273879,17.9,0.0319383242719429,,,,36.055,63.945,21.40743235,2.89499998092651,1.083967385,
3081,52.827,51.059,54.597,17.59294701,167.981575409282,18.3,0.0375900005636621,,,,36.526,63.474,20.99323027,2.87299990653992,2.342279923,
3082,53.426,51.855,54.985,21.63396835,187.856781029954,18.8,0.0353913814585773,,0.107,,37.0,63.0,20.58384727,2.85700011253357,3.631670083,42.2
3083,53.927,52.387,55.454,22.06450462,211.572633235541,19.3,0.0390802897491671,,,,37.481,62.519,20.17927348,2.84999990463257,4.856024853,
3084,54.534,52.975,56.081,23.95291901,247.541948861851,19.8,0.039053379828377,4.49342012405396,,,37.971,62.029,19.68032856,3.08699989318848,7.563115316,
3085,54.923,53.478,56.352,24.96190643,277.612079551534,20.3,0.040969044762284,4.52037000656128,,,38.47,61.53,19.18955404,3.31599998474121,10.93392469,
3086,55.339,53.848,56.818,30.09634399,317.889214639638,20.8,0.0409640362793621,5.6882700920105,,,38.976,61.024,18.70701631,3.55100011825562,15.96412219,
3087,55.836,54.208,57.463,27.49717903,290.155686888202,21.3,0.0388982569722169,6.74201011657715,0.0934,,39.491,60.509,18.16510852,3.80699992179871,14.71685523,
3088,56.417,54.83,57.999,24.47130585,324.827711041281,21.8,0.0399148956521102,,,,40.013,59.987,17.630471,4.01700019836426,17.80407321,
3089,57.069,55.475,58.658,21.82534981,376.374981122052,22.4,0.0439885243105059,8.13955020904541,,,40.544,59.456,17.10315079,4.25400018692017,22.78791578,
3090,57.248,55.682,58.81,22.10238457,412.776268166757,23.0,0.0398603496655048,8.26457977294922,,,41.082,58.918,16.58317236,4.48999977111816,28.30039549,42.1
3091,57.762,56.087,59.439,26.87404633,444.864360951453,23.5,0.0539068732113073,6.93432998657227,0.0899,,41.627,58.373,16.07056555,4.46799993515015,38.4316525,
3092,58.296,56.586,60.013,33.80978012,472.266227045325,24.1,0.0675999226373524,,,,42.18,57.82,15.56537461,4.44899988174438,48.79683182,
3093,58.49,56.737,60.254,35.9392662,482.0645483336,24.7,0.0410644184402871,,,,42.74,57.26,15.06761794,4.45699977874756,47.99678106,
3094,59.066,57.245,60.904,42.07409668,456.027931170745,25.3,0.0297184212378288,6.60334014892578,,59.8,43.307,56.693,14.57732219,4.47900009155273,35.47706053,
3095,59.411,57.723,61.107,44.05067825,451.089098377617,,0.0338145376085783,,,,43.88,56.12,14.09448759,4.45900011062622,41.97184654,
3096,59.942,58.133,61.767,36.98197174,546.212593877879,,0.0358260953677957,,0.3752,,44.46,55.54,13.6191602,4.43400001525879,41.87818082,
3097,60.276,58.335,62.243,40.61373901,575.882790805511,,0.035703604452862,,,,45.046,54.954,13.15133439,4.43599987030029,41.29072644,
3098,59.739,57.818,61.7,,524.666675441091,,,7.00149011611938,,,45.638,54.362,12.69102623,5.1269998550415,43.93861689,
3099,,,,,577.209215199828,,,,,,46.235,53.765,,5.11199998855591,,
3100,47.979,45.544,50.542,,124.782358667716,,,,0.06,,31.601,68.399,,,0.0,
3101,48.697,46.225,51.296,,139.995753454191,,,,,,32.318,67.682,,,,
3102,49.499,46.993,52.128,,149.702467090587,,,,,,33.045,66.955,,,,
3103,50.118,47.596,52.758,,150.738168100386,,,,,,33.78,66.22,,,,
3104,50.696,48.16,53.343,,158.135593160793,,,,,,34.524,65.476,,,,
3105,51.2,48.621,53.891,,164.250532428727,,,,0.068,,35.273,64.727,,,0.0,
3106,51.774,49.174,54.481,,177.61109459167,,,,,,36.031,63.969,,,,
3107,52.101,49.565,54.729,,185.711648123799,,,,,,36.796,63.204,,,,
3108,52.715,50.047,55.488,,190.898663515146,,,,,,37.569,62.431,,,,
3109,53.195,50.495,55.996,,195.500650261685,,,,,,38.345,61.655,,,,
3110,53.634,50.956,56.404,,196.823811682519,,,,0.101,,39.129,60.871,,,0.0,
3111,54.043,51.322,56.855,,223.675315936339,,,1.57278001308441,,,39.919,60.081,,,,
3112,54.36,51.643,57.161,,276.493941789817,,,1.2635999917984,,,40.715,59.285,,,,
3113,54.7,51.919,57.571,,353.752580648129,,,1.72887003421783,,,41.514,58.486,,,,
3114,55.059,52.275,57.925,,370.418302677214,,,2.04779005050659,,,42.357,57.643,,,,
3115,55.323,52.605,58.102,,472.082070371198,11.4,,2.31802010536194,,,43.264,56.736,,,0.0,
3116,55.602,52.798,58.475,,453.069199773379,11.8,,2.42399001121521,,,44.177,55.823,,,0.0,
3117,55.806,53.054,58.614,,448.501085545175,12.2,,2.74341011047363,,,45.091,54.909,,,0.0,
3118,56.065,53.186,59.016,,502.958018878731,12.6,,3.21444988250732,0.174,,46.01,53.99,,,0.0,
3119,56.314,53.49,59.196,,670.359914703164,13.0,,3.72304010391235,,,46.932,53.068,,,0.0,
3120,56.593,53.66,59.595,,932.508544209532,13.4,,4.52203989028931,,,47.857,52.143,,,0.0,
3121,56.827,53.953,59.757,,1065.74161788727,13.8,,4.62503004074097,,,48.781,51.219,,,0.0,
3122,57.019,54.012,60.1,,1130.25849432454,14.2,,5.46743011474609,0.119,,49.707,50.293,,,0.0,
3123,57.232,54.284,60.24,,1074.50532321121,14.6,,5.59903001785278,,,50.633,49.367,,,0.0,
3124,57.453,54.58,60.369,,1095.83785219113,15.1,,5.69785022735596,,,51.56,48.44,,,0.0,
3125,57.517,54.644,60.428,,1047.66783984857,15.5,,5.73856019973755,0.252,,52.221,47.779,,,0.0,
3126,57.552,54.63,60.516,,870.299974483929,16.0,,5.65410995483398,0.252,,52.642,47.358,,,0.0,
3127,57.431,54.686,60.192,,1049.84782851917,16.4,,5.61604022979736,,,53.064,46.936,,,0.0,
3128,57.009,54.52,59.487,,981.893651605851,16.8,,5.9262900352478,,,53.485,46.515,,,0.0,
3129,56.513,54.36,58.628,,1030.36250443526,17.3,,4.89490985870361,,,53.905,46.095,,,0.0,
3130,55.926,54.147,57.646,,1173.26443629039,17.7,1.34147440613557,4.80438995361328,0.276,,54.324,45.676,,,0.0,
3131,55.243,53.767,56.653,,1110.97210500778,18.1,1.30062075081289,4.71372985839844,,,54.743,45.257,,20.3309993743896,0.0,
3132,54.663,53.775,55.486,,1163.53493624146,18.5,1.24159149021919,5.13013982772827,,,55.162,44.838,,20.298999786377,0.0,
3133,54.146,53.358,54.876,,1034.75319193038,18.9,1.03694132376932,5.6718602180481,,,55.58,44.42,,20.3269996643066,0.0,
3134,53.738,53.059,54.364,,662.877334534156,19.4,0.771761038805344,,,,55.996,44.004,,20.3680000305176,0.0,
3135,53.644,53.012,54.219,,771.613945829492,19.8,0.962692388056926,,0.251,,56.413,43.587,,20.1909999847412,0.0,
3136,53.491,52.795,54.13,,902.045745911016,20.2,1.12547242326284,,,,56.832,43.168,,20.1560001373291,0.035503862,
3137,47.19,42.922,52.122,,807.891898881494,20.7,1.13737666680464,,,,57.299,42.701,,20.2049999237061,,
3138,50.894,49.012,52.787,,663.728703331461,21.1,1.3210012644842,,0.7301,,57.766,42.234,,20.1079998016357,0.115417379,
3139,52.757,51.712,53.755,,780.589705055115,21.6,1.31271051849082,3.57831001281738,,,58.231,41.769,,20.173999786377,0.165746278,
3140,53.682,52.932,54.377,57.38006973,1029.96068877345,22.1,1.38798926621634,5.07897996902466,,,58.695,41.305,,19.9810009002686,2.233545946,
3141,54.395,53.752,54.983,82.97051239,859.440004261762,22.6,1.30297123537346,4.25299978256226,,,59.156,40.844,,20.0020008087158,4.60956805,
3142,55.088,54.388,55.733,67.66609955,910.869746218371,23.1,0.828540702801626,3.77819991111755,,,59.617,40.383,,19.9580001831055,6.658345236,
3143,55.948,55.284,56.557,76.1364975,1023.08854206136,23.6,0.94316125431496,3.76220011711121,,,60.076,39.924,,19.9810009002686,9.636012758,
3144,56.986,56.34,57.578,78.13468933,1314.41136036864,24.1,0.99350495593199,,0.2154,,60.533,39.467,,19.9029998779297,10.82844201,
3145,58.126,57.452,58.747,74.94934082,1810.58881530775,24.7,1.17347913774046,,,,60.988,39.012,,19.7999992370605,15.1978347,47.3
3146,58.878,58.194,59.514,80.23118591,2116.86904449343,25.2,1.25349995523808,,0.2088,,61.441,38.559,,19.8470001220703,24.06035366,
3147,59.643,58.848,60.395,82.75147247,2219.91239024697,25.7,1.0489522219632,,0.1035,,61.893,38.107,,20.1219997406006,32.54611347,
3148,60.426,59.6,61.212,102.02088928,2848.6534250508,26.3,1.06611844710424,,,,62.346,37.654,,19.9750003814697,44.18522878,
3149,61.088,60.135,62.008,106.24154663,2283.94998409232,26.8,1.13688951562116,6.25566005706787,,,62.8,37.2,,19.943000793457,69.25404547,
3150,61.683,60.57,62.775,99.06448364,2962.7622537687,27.4,1.22130278220295,,0.1156,,63.256,36.744,,20.0189990997314,83.79552057,
